Year,Island,Reef ID,Transect ID,Distance ID,Shoot ID,Blade ID,Reef,Transect,Distance,Shoot,Blade,Growth,Width,Growth duration,Growth per day,Growth area
2018,Bahamas,2018_LH3,2018_LH3_3,2018_LH3_3_20,2018_LH3_3_20_1,2018_LH3_3_20_1_2,LH3,3,20,1,2,12,5,11,1.09,5.45
2018,Bahamas,2018_LH3,2018_LH3_3,2018_LH3_3_20,2018_LH3_3_20_2,2018_LH3_3_20_2_1,LH3,3,20,2,1,20,3.5,11,1.82,6.36
2018,Bahamas,2018_LH3,2018_LH3_3,2018_LH3_3_20,2018_LH3_3_20_2,2018_LH3_3_20_2_2,LH3,3,20,2,2,10,3.5,11,0.91,3.18
2018,Bahamas,2018_LH3,2018_LH3_3,2018_LH3_3_20,2018_LH3_3_20_3,2018_LH3_3_20_3_1,LH3,3,20,3,1,18,7,11,1.64,11.45
2018,Bahamas,2018_LH3,2018_LH3_3,2018_LH3_3_20,2018_LH3_3_20_3,2018_LH3_3_20_3_2,LH3,3,20,3,2,13,7,11,1.18,8.27
2018,Bahamas,2018_LH3,2018_LH3_3,2018_LH3_3_20,2018_LH3_3_20_3,2018_LH3_3_20_3_3,LH3,3,20,3,3,2,7,11,0.18,1.27
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_0.5,2018_MOW1_1_0.5_1,2018_MOW1_1_0.5_1_1,MOW1,1,0.5,1,1,49,8,11,4.45,35.64
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_0.5,2018_MOW1_1_0.5_1,2018_MOW1_1_0.5_1_2,MOW1,1,0.5,1,2,26,8,11,2.36,18.91
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_0.5,2018_MOW1_1_0.5_1,2018_MOW1_1_0.5_1_3,MOW1,1,0.5,1,3,10,8,11,0.91,7.27
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_0.5,2018_MOW1_1_0.5_2,2018_MOW1_1_0.5_2_1,MOW1,1,0.5,2,1,54,8.5,11,4.91,41.73
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_0.5,2018_MOW1_1_0.5_2,2018_MOW1_1_0.5_2_2,MOW1,1,0.5,2,2,52,8.5,11,4.73,40.18
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_0.5,2018_MOW1_1_0.5_3,2018_MOW1_1_0.5_3_1,MOW1,1,0.5,3,1,52,10,11,4.73,47.27
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_0.5,2018_MOW1_1_0.5_3,2018_MOW1_1_0.5_3_2,MOW1,1,0.5,3,2,52,10,11,4.73,47.27
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_1,2018_MOW1_2_0.5_1_1,MOW1,2,0.5,1,1,60,10,11,5.45,54.55
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_1,2018_MOW1_2_0.5_1_2,MOW1,2,0.5,1,2,52,10,11,4.73,47.27
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_1,2018_MOW1_2_0.5_1_3,MOW1,2,0.5,1,3,38,10,11,3.45,34.55
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_2,2018_MOW1_2_0.5_2_1,MOW1,2,0.5,2,1,48,7,11,4.36,30.55
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_2,2018_MOW1_2_0.5_2_2,MOW1,2,0.5,2,2,38,7,11,3.45,24.18
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_3,2018_MOW1_2_0.5_3_1,MOW1,2,0.5,3,1,47,6,11,4.27,25.64
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_3,2018_MOW1_2_0.5_3_2,MOW1,2,0.5,3,2,35,6,11,3.18,19.09
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_4,2018_MOW1_2_0.5_4_1,MOW1,2,0.5,4,1,35,8.5,11,3.18,27.05
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_4,2018_MOW1_2_0.5_4_2,MOW1,2,0.5,4,2,66,8.5,11,6,51
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_0.5,2018_MOW1_2_0.5_4,2018_MOW1_2_0.5_4_3,MOW1,2,0.5,4,3,50,8.5,11,4.55,38.64
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_1,2018_MOW1_3_0.5_1_1,MOW1,3,0.5,1,1,55,11,11,5,55
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_1,2018_MOW1_3_0.5_1_2,MOW1,3,0.5,1,2,20,11,11,1.82,20
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_1,2018_MOW1_3_0.5_1_3,MOW1,3,0.5,1,3,65,11,11,5.91,65
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_1,2018_MOW1_3_0.5_1_4,MOW1,3,0.5,1,4,5,11,11,0.45,5
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_2,2018_MOW1_3_0.5_2_1,MOW1,3,0.5,2,1,64,9,11,5.82,52.36
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_2,2018_MOW1_3_0.5_2_2,MOW1,3,0.5,2,2,49,9,11,4.45,40.09
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_3,2018_MOW1_3_0.5_3_1,MOW1,3,0.5,3,1,60,9.5,11,5.45,51.82
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_3,2018_MOW1_3_0.5_3_2,MOW1,3,0.5,3,2,59,9.5,11,5.36,50.95
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_3,2018_MOW1_3_0.5_3_3,MOW1,3,0.5,3,3,7,9.5,11,0.64,6.05
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_4,2018_MOW1_3_0.5_4_1,MOW1,3,0.5,4,1,50,8,11,4.55,36.36
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_4,2018_MOW1_3_0.5_4_2,MOW1,3,0.5,4,2,58,8,11,5.27,42.18
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_0.5,2018_MOW1_3_0.5_4,2018_MOW1_3_0.5_4_3,MOW1,3,0.5,4,3,3,8,11,0.27,2.18
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_1,2018_MOW1_1_1_1_1,MOW1,1,1,1,1,66,9.5,11,6,57
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_1,2018_MOW1_1_1_1_2,MOW1,1,1,1,2,15,9.5,11,1.36,12.95
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_1,2018_MOW1_1_1_1_3,MOW1,1,1,1,3,28,9.5,11,2.55,24.18
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_2,2018_MOW1_1_1_2_1,MOW1,1,1,2,1,33,7,11,3,21
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_2,2018_MOW1_1_1_2_2,MOW1,1,1,2,2,40,7,11,3.64,25.45
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_2,2018_MOW1_1_1_2_3,MOW1,1,1,2,3,6,7,11,0.55,3.82
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_3,2018_MOW1_1_1_3_1,MOW1,1,1,3,1,32,5.5,11,2.91,16
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_3,2018_MOW1_1_1_3_2,MOW1,1,1,3,2,47,5.5,11,4.27,23.5
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_4,2018_MOW1_1_1_4_1,MOW1,1,1,4,1,28,6,11,2.55,15.27
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_1,2018_MOW1_1_1_4,2018_MOW1_1_1_4_2,MOW1,1,1,4,2,22,6,11,2,12
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_1,2018_MOW1_2_1_1_1,MOW1,2,1,1,1,90,9,11,8.18,73.64
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_1,2018_MOW1_2_1_1_2,MOW1,2,1,1,2,88,9,11,8,72
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_2,2018_MOW1_2_1_2_1,MOW1,2,1,2,1,52,8,11,4.73,37.82
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_2,2018_MOW1_2_1_2_2,MOW1,2,1,2,2,45,8,11,4.09,32.73
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_3,2018_MOW1_2_1_3_1,MOW1,2,1,3,1,48,9,11,4.36,39.27
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_3,2018_MOW1_2_1_3_2,MOW1,2,1,3,2,22,9,11,2,18
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_3,2018_MOW1_2_1_3_3,MOW1,2,1,3,3,45,9,11,4.09,36.82
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_4,2018_MOW1_2_1_4_1,MOW1,2,1,4,1,25,8,11,2.27,18.18
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_4,2018_MOW1_2_1_4_2,MOW1,2,1,4,2,23,8,11,2.09,16.73
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_5,2018_MOW1_2_1_5_1,MOW1,2,1,5,1,34,7,11,3.09,21.64
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_5,2018_MOW1_2_1_5_2,MOW1,2,1,5,2,11,7,11,1,7
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_1,2018_MOW1_2_1_5,2018_MOW1_2_1_5_3,MOW1,2,1,5,3,5,7,11,0.45,3.18
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_1,2018_MOW1_3_1_1_1,MOW1,3,1,1,1,53,8,11,4.82,38.55
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_1,2018_MOW1_3_1_1_2,MOW1,3,1,1,2,43,8,11,3.91,31.27
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_2,2018_MOW1_3_1_2_1,MOW1,3,1,2,1,35,8,11,3.18,25.45
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_2,2018_MOW1_3_1_2_2,MOW1,3,1,2,2,32,8,11,2.91,23.27
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_3,2018_MOW1_3_1_3_1,MOW1,3,1,3,1,41,8,11,3.73,29.82
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_3,2018_MOW1_3_1_3_2,MOW1,3,1,3,2,43,8,11,3.91,31.27
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_4,2018_MOW1_3_1_4_1,MOW1,3,1,4,1,35,8,11,3.18,25.45
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_4,2018_MOW1_3_1_4_2,MOW1,3,1,4,2,24,8,11,2.18,17.45
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_5,2018_MOW1_3_1_5_1,MOW1,3,1,5,1,31,7.5,11,2.82,21.14
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_5,2018_MOW1_3_1_5_2,MOW1,3,1,5,2,6,7.5,11,0.55,4.09
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_6,2018_MOW1_3_1_6_1,MOW1,3,1,6,1,42,9,11,3.82,34.36
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_1,2018_MOW1_3_1_6,2018_MOW1_3_1_6_2,MOW1,3,1,6,2,3,9,11,0.27,2.45
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_2,2018_MOW1_1_2_1,2018_MOW1_1_2_1_1,MOW1,1,2,1,1,54,10,11,4.91,49.09
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_2,2018_MOW1_1_2_1,2018_MOW1_1_2_1_2,MOW1,1,2,1,2,13,10,11,1.18,11.82
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_2,2018_MOW1_1_2_1,2018_MOW1_1_2_1_3,MOW1,1,2,1,3,55,10,11,5,50
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_2,2018_MOW1_1_2_2,2018_MOW1_1_2_2_1,MOW1,1,2,2,1,48,9,11,4.36,39.27
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_2,2018_MOW1_1_2_2,2018_MOW1_1_2_2_2,MOW1,1,2,2,2,18,9,11,1.64,14.73
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_2,2018_MOW1_1_2_2,2018_MOW1_1_2_2_3,MOW1,1,2,2,3,49,9,11,4.45,40.09
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_1,2018_MOW1_2_2_1_1,MOW1,2,2,1,1,60,10,11,5.45,54.55
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_1,2018_MOW1_2_2_1_2,MOW1,2,2,1,2,50,10,11,4.55,45.45
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_1,2018_MOW1_2_2_1_3,MOW1,2,2,1,3,2,10,11,0.18,1.82
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_2,2018_MOW1_2_2_2_1,MOW1,2,2,2,1,30,7,11,2.73,19.09
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_2,2018_MOW1_2_2_2_2,MOW1,2,2,2,2,34,7,11,3.09,21.64
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_3,2018_MOW1_2_2_3_1,MOW1,2,2,3,1,34,10,11,3.09,30.91
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_3,2018_MOW1_2_2_3_2,MOW1,2,2,3,2,40,10,11,3.64,36.36
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_4,2018_MOW1_2_2_4_1,MOW1,2,2,4,1,21,7,11,1.91,13.36
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_4,2018_MOW1_2_2_4_2,MOW1,2,2,4,2,30,7,11,2.73,19.09
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_4,2018_MOW1_2_2_4_3,MOW1,2,2,4,3,2,7,11,0.18,1.27
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_4,2018_MOW1_2_2_4_4,MOW1,2,2,4,4,25,7,11,2.27,15.91
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_5,2018_MOW1_2_2_5_1,MOW1,2,2,5,1,14,10,11,1.27,12.73
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_5,2018_MOW1_2_2_5_2,MOW1,2,2,5,2,45,10,11,4.09,40.91
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_6,2018_MOW1_2_2_6_1,MOW1,2,2,6,1,57,9,11,5.18,46.64
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_6,2018_MOW1_2_2_6_2,MOW1,2,2,6,2,22,9,11,2,18
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_7,2018_MOW1_2_2_7_1,MOW1,2,2,7,1,33,7.5,11,3,22.5
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_2,2018_MOW1_2_2_7,2018_MOW1_2_2_7_2,MOW1,2,2,7,2,32,7.5,11,2.91,21.82
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_1,2018_MOW1_3_2_1_1,MOW1,3,2,1,1,50,7,11,4.55,31.82
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_1,2018_MOW1_3_2_1_2,MOW1,3,2,1,2,23,7,11,2.09,14.64
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_2,2018_MOW1_3_2_2_1,MOW1,3,2,2,1,40,9,11,3.64,32.73
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_2,2018_MOW1_3_2_2_2,MOW1,3,2,2,2,11,9,11,1,9
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_3,2018_MOW1_3_2_3_1,MOW1,3,2,3,1,40,10,11,3.64,36.36
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_4,2018_MOW1_3_2_4_1,MOW1,3,2,4,1,44,8,11,4,32
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_4,2018_MOW1_3_2_4_2,MOW1,3,2,4,2,15,8,11,1.36,10.91
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_5,2018_MOW1_3_2_5_1,MOW1,3,2,5,1,38,9,11,3.45,31.09
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_5,2018_MOW1_3_2_5_2,MOW1,3,2,5,2,15,9,11,1.36,12.27
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_6,2018_MOW1_3_2_6_1,MOW1,3,2,6,1,8,8,11,0.73,5.82
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_6,2018_MOW1_3_2_6_2,MOW1,3,2,6,2,32,8,11,2.91,23.27
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_2,2018_MOW1_3_2_7,2018_MOW1_3_2_7_1,MOW1,3,2,7,1,37,8,11,3.36,26.91
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_1,2018_MOW1_1_3_1_1,MOW1,1,3,1,1,64,8,11,5.82,46.55
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_1,2018_MOW1_1_3_1_2,MOW1,1,3,1,2,38,8,11,3.45,27.64
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_2,2018_MOW1_1_3_2_1,MOW1,1,3,2,1,50,10,11,4.55,45.45
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_2,2018_MOW1_1_3_2_2,MOW1,1,3,2,2,40,10,11,3.64,36.36
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_3,2018_MOW1_1_3_3_1,MOW1,1,3,3,1,66,9.5,11,6,57
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_3,2018_MOW1_1_3_3_2,MOW1,1,3,3,2,20,9.5,11,1.82,17.27
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_3,2018_MOW1_1_3_3_3,MOW1,1,3,3,3,65,9.5,11,5.91,56.14
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_4,2018_MOW1_1_3_4_1,MOW1,1,3,4,1,54,9,11,4.91,44.18
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_4,2018_MOW1_1_3_4_2,MOW1,1,3,4,2,15,9,11,1.36,12.27
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_4,2018_MOW1_1_3_4_3,MOW1,1,3,4,3,53,9,11,4.82,43.36
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_5,2018_MOW1_1_3_5_1,MOW1,1,3,5,1,50,9,11,4.55,40.91
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_5,2018_MOW1_1_3_5_2,MOW1,1,3,5,2,16,9,11,1.45,13.09
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_5,2018_MOW1_1_3_5_3,MOW1,1,3,5,3,27,9,11,2.45,22.09
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_6,2018_MOW1_1_3_6_1,MOW1,1,3,6,1,44,9,11,4,36
2018,Bahamas,2018_MOW1,2018_MOW1_1,2018_MOW1_1_3,2018_MOW1_1_3_6,2018_MOW1_1_3_6_2,MOW1,1,3,6,2,3,9,11,0.27,2.45
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_1,2018_MOW1_2_3_1_1,MOW1,2,3,1,1,32,6,11,2.91,17.45
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_1,2018_MOW1_2_3_1_2,MOW1,2,3,1,2,20,6,11,1.82,10.91
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_1,2018_MOW1_2_3_1_3,MOW1,2,3,1,3,22,6,11,2,12
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_2,2018_MOW1_2_3_2_1,MOW1,2,3,2,1,32,9,11,2.91,26.18
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_2,2018_MOW1_2_3_2_2,MOW1,2,3,2,2,28,9,11,2.55,22.91
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_3,2018_MOW1_2_3_3_1,MOW1,2,3,3,1,25,9,11,2.27,20.45
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_3,2018_MOW1_2_3_3_2,MOW1,2,3,3,2,74,9,11,6.73,60.55
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_4,2018_MOW1_2_3_4_1,MOW1,2,3,4,1,43,11,11,3.91,43
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_4,2018_MOW1_2_3_4_2,MOW1,2,3,4,2,28,11,11,2.55,28
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_5,2018_MOW1_2_3_5_1,MOW1,2,3,5,1,60,10,11,5.45,54.55
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_5,2018_MOW1_2_3_5_2,MOW1,2,3,5,2,28,10,11,2.55,25.45
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_5,2018_MOW1_2_3_5_3,MOW1,2,3,5,3,56,10,11,5.09,50.91
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_6,2018_MOW1_2_3_6_1,MOW1,2,3,6,1,64,10,11,5.82,58.18
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_6,2018_MOW1_2_3_6_2,MOW1,2,3,6,2,11,10,11,1,10
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_7,2018_MOW1_2_3_7_1,MOW1,2,3,7,1,17,7,11,1.55,10.82
2018,Bahamas,2018_MOW1,2018_MOW1_2,2018_MOW1_2_3,2018_MOW1_2_3_7,2018_MOW1_2_3_7_2,MOW1,2,3,7,2,22,7,11,2,14
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_3,2018_MOW1_3_3_1,2018_MOW1_3_3_1_1,MOW1,3,3,1,1,38,8,11,3.45,27.64
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_3,2018_MOW1_3_3_1,2018_MOW1_3_3_1_2,MOW1,3,3,1,2,17,8,11,1.55,12.36
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_3,2018_MOW1_3_3_2,2018_MOW1_3_3_2_1,MOW1,3,3,2,1,32,9,11,2.91,26.18
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_3,2018_MOW1_3_3_2,2018_MOW1_3_3_2_2,MOW1,3,3,2,2,23,9,11,2.09,18.82
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_3,2018_MOW1_3_3_3,2018_MOW1_3_3_3_1,MOW1,3,3,3,1,18,7,11,1.64,11.45
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_3,2018_MOW1_3_3_3,2018_MOW1_3_3_3_2,MOW1,3,3,3,2,25,7,11,2.27,15.91
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_3,2018_MOW1_3_3_4,2018_MOW1_3_3_4_1,MOW1,3,3,4,1,45,9,11,4.09,36.82
2018,Bahamas,2018_MOW1,2018_MOW1_3,2018_MOW1_3_3,2018_MOW1_3_3_4,2018_MOW1_3_3_4_2,MOW1,3,3,4,2,3,9,11,0.27,2.45
